<DATE>   <TIME>  <OPEN>  <HIGH>  <LOW>   <CLOSE> <TICKVOL>   <VOL>   <SPREAD>
2024.01.11   01:22:00  17466 17468 17466  17468    7  7  1
2024.01.11   01:23:00  17467 17467 17463  17463    22  22  1
2024.01.11   01:24:00  17462 17463 17461  17461    49  49  1
2024.01.11   01:25:00  17461 17464 17461  17464    13  13  1
2024.01.11   01:26:00  17464 17465 17464  17464    7  7  1
2024.01.11   01:27:00  17462 17462 17457  17457    68  68  1
2024.01.11   01:28:00  17458 17460 17457  17459    59  59  1
2024.01.11   01:29:00  17461 17463 17461  17461    16  16  1
2024.01.11   01:30:00  17461 17462 17461  17462    4  4  1
2024.01.11   01:31:00  17463 17463 17459  17463    41  41  1
2024.01.11   01:32:00  17464 17464 17462  17463    15  15  1
2024.01.11   01:33:00  17464 17465 17463  17463    26  26  1
2024.01.11   01:34:00  17462 17462 17461  17462    12  12  1
2024.01.11   01:35:00  17462 17462 17462  17462    2  2  1
2024.01.11   01:36:00  17462 17465 17462  17462    28  28  1
2024.01.11   01:38:00  17461 17462 17461  17462    4  4  1
2024.01.11   01:39:00  17462 17463 17461  17463    6  6  1
2024.01.11   01:40:00  17463 17467 17462  17466    33  33  1
2024.01.11   01:41:00  17467 17468 17466  17466    36  36  1
2024.01.11   01:42:00  17466 17466 17463  17464    29  29  1
2024.01.11   01:43:00  17465 17466 17464  17465    12  12  1
2024.01.11   01:44:00  17466 17467 17465  17466    15  15  1
2024.01.11   01:45:00  17467 17468 17466  17468    13  13  1
2024.01.11   01:46:00  17467 17467 17465  17466    16  16  1
2024.01.11   01:47:00  17467 17469 17467  17469    37  37  1
2024.01.11   01:48:00  17469 17470 17468  17468    65  65  1
2024.01.11   01:49:00  17468 17468 17467  17468    15  15  1
2024.01.11   01:50:00  17469 17472 17469  17472    24  24  1
2024.01.11   01:51:00  17471 17472 17470  17471    28  28  1
2024.01.11   01:52:00  17471 17471 17469  17471    19  19  1
2024.01.11   01:53:00  17471 17471 17470  17470    15  15  1
2024.01.11   01:54:00  17469 17470 17468  17468    22  22  1
2024.01.11   01:55:00  17467 17467 17466  17466    15  15  1
2024.01.11   01:56:00  17467 17470 17467  17470    18  18  1
2024.01.11   01:57:00  17468 17469 17467  17468    22  22  1
2024.01.11   01:58:00  17468 17468 17465  17468    20  20  1
2024.01.11   01:59:00  17468 17469 17468  17469    17  17  1
2024.01.11   02:00:00  17469 17471 17469  17469    14  14  1
2024.01.11   02:01:00  17471 17471 17469  17470    21  21  1
2024.01.11   02:02:00  17470 17470 17464  17464    45  45  1
2024.01.11   02:03:00  17464 17474 17463  17474    55  55  1
2024.01.11   02:04:00  17474 17482 17473  17479    234  234  1
2024.01.11   02:05:00  17480 17484 17479  17483    85  85  1
2024.01.11   02:06:00  17483 17486 17478  17478    80  80  1
2024.01.11   02:07:00  17477 17478 17473  17477    89  89  1
2024.01.11   02:08:00  17477 17477 17467  17467    100  100  1
2024.01.11   02:09:00  17468 17470 17464  17467    47  47  1
2024.01.11   02:10:00  17468 17468 17462  17463    61  61  1
2024.01.11   02:11:00  17463 17463 17458  17459    99  99  1
2024.01.11   02:12:00  17459 17463 17450  17451    381  381  1
2024.01.11   02:13:00  17453 17456 17449  17453    128  128  1
2024.01.11   02:14:00  17454 17462 17454  17462    61  61  1
2024.01.11   02:15:00  17460 17460 17457  17459    36  36  1
2024.01.11   02:16:00  17459 17459 17455  17458    42  42  1
2024.01.11   02:17:00  17460 17464 17460  17464    43  43  1
2024.01.11   02:18:00  17464 17464 17462  17462    9  9  1
2024.01.11   02:19:00  17460 17462 17460  17461    4  4  1
2024.01.11   02:20:00  17463 17463 17460  17461    25  25  1
2024.01.11   02:21:00  17460 17460 17457  17457    20  20  1
2024.01.11   02:22:00  17456 17456 17455  17455    42  42  1
2024.01.11   02:23:00  17455 17458 17454  17458    23  23  1
2024.01.11   02:24:00  17458 17463 17458  17463    19  19  1
2024.01.11   02:25:00  17463 17467 17462  17467    49  49  1
2024.01.11   02:26:00  17465 17468 17465  17468    26  26  1
2024.01.11   02:27:00  17467 17470 17465  17470    31  31  1
2024.01.11   02:28:00  17470 17470 17464  17466    10  10  1
2024.01.11   02:29:00  17467 17468 17463  17466    14  14  1
2024.01.11   02:30:00  17465 17465 17462  17462    15  15  1
2024.01.11   02:31:00  17463 17465 17461  17465    39  39  1
2024.01.11   02:32:00  17464 17464 17462  17462    35  35  1
2024.01.11   02:33:00  17465 17468 17464  17468    13  13  1
2024.01.11   02:34:00  17466 17467 17466  17467    16  16  1
2024.01.11   02:35:00  17467 17470 17467  17470    34  34  1
2024.01.11   02:36:00  17469 17469 17466  17466    9  9  1
2024.01.11   02:37:00  17466 17466 17461  17464    33  33  1
2024.01.11   02:38:00  17463 17466 17460  17466    14  14  1
2024.01.11   02:39:00  17467 17469 17467  17469    10  10  1
2024.01.11   02:40:00  17469 17469 17469  17469    1  1  1
2024.01.11   02:41:00  17469 17469 17469  17469    7  7  1
2024.01.11   02:42:00  17469 17471 17469  17469    19  19  1
2024.01.11   02:43:00  17469 17470 17469  17469    14  14  1
2024.01.11   02:44:00  17468 17468 17467  17467    17  17  1
2024.01.11   02:45:00  17466 17467 17465  17467    7  7  1
2024.01.11   02:46:00  17468 17471 17468  17471    6  6  1
2024.01.11   02:47:00  17471 17472 17471  17471    16  16  1
2024.01.11   02:48:00  17471 17471 17470  17470    6  6  1
2024.01.11   02:49:00  17470 17470 17468  17469    7  7  1
2024.01.11   02:50:00  17470 17472 17470  17472    6  6  1
2024.01.11   02:51:00  17472 17473 17471  17473    11  11  1
2024.01.11   02:52:00  17472 17472 17469  17469    7  7  1
2024.01.11   02:53:00  17469 17470 17469  17470    9  9  1
2024.01.11   02:54:00  17471 17472 17471  17472    2  2  1
2024.01.11   02:55:00  17471 17474 17471  17474    22  22  1
2024.01.11   02:56:00  17472 17474 17472  17474    19  19  1
2024.01.11   02:57:00  17475 17476 17474  17475    46  46  1
2024.01.11   02:58:00  17476 17476 17474  17474    5  5  1
2024.01.11   02:59:00  17475 17475 17473  17473    6  6  1
2024.01.11   03:00:00  17473 17475 17473  17474    12  12  1
2024.01.11   03:01:00  17472 17474 17472  17473    10  10  1
2024.01.11   03:02:00  17474 17476 17474  17476    7  7  1
2024.01.11   03:03:00  17477 17480 17477  17479    71  71  1
2024.01.11   03:04:00  17478 17479 17478  17479    8  8  1
2024.01.11   03:05:00  17479 17479 17479  17479    15  15  1
2024.01.11   03:06:00  17479 17480 17477  17477    26  26  1
2024.01.11   03:07:00  17477 17477 17475  17475    6  6  1
2024.01.11   03:08:00  17475 17477 17475  17477    2  2  1
2024.01.11   03:09:00  17477 17477 17473  17473    5  5  1
2024.01.11   03:10:00  17473 17475 17473  17475    4  4  1
2024.01.11   03:11:00  17476 17476 17476  17476    2  2  1
2024.01.11   03:12:00  17476 17478 17476  17478    10  10  1
2024.01.11   03:13:00  17478 17481 17478  17479    58  58  1
2024.01.11   03:14:00  17479 17484 17479  17480    85  85  1
2024.01.11   03:15:00  17479 17481 17479  17479    61  61  1
2024.01.11   03:16:00  17479 17480 17479  17480    20  20  1
2024.01.11   03:17:00  17480 17481 17480  17480    19  19  1
2024.01.11   03:18:00  17480 17480 17477  17477    16  16  1
2024.01.11   03:19:00  17477 17479 17477  17479    6  6  1
2024.01.11   03:20:00  17479 17480 17479  17480    9  9  1
2024.01.11   03:21:00  17480 17482 17480  17481    47  47  1
2024.01.11   03:22:00  17481 17482 17480  17482    33  33  1
2024.01.11   03:23:00  17482 17483 17482  17483    2  2  1
2024.01.11   03:24:00  17482 17483 17482  17483    38  38  1
2024.01.11   03:25:00  17483 17484 17483  17484    6  6  1
2024.01.11   03:26:00  17484 17488 17484  17488    64  64  1
2024.01.11   03:27:00  17488 17489 17487  17487    25  25  1
2024.01.11   03:28:00  17486 17486 17482  17482    34  34  1
2024.01.11   03:29:00  17482 17482 17481  17481    27  27  1
2024.01.11   03:30:00  17481 17481 17479  17479    11  11  1
2024.01.11   03:31:00  17479 17480 17478  17479    20  20  1
2024.01.11   03:32:00  17479 17481 17479  17481    6  6  1
2024.01.11   03:33:00  17481 17481 17480  17480    5  5  1
2024.01.11   03:34:00  17479 17479 17479  17479    1  1  1
2024.01.11   03:35:00  17478 17480 17478  17480    5  5  1
2024.01.11   03:36:00  17480 17480 17480  17480    3  3  1
2024.01.11   03:37:00  17481 17482 17479  17479    15  15  1
2024.01.11   03:38:00  17479 17481 17479  17479    4  4  1
2024.01.11   03:39:00  17478 17478 17476  17476    9  9  1
2024.01.11   03:40:00  17477 17479 17477  17479    11  11  1
2024.01.11   03:41:00  17479 17481 17479  17481    20  20  1
2024.01.11   03:42:00  17481 17482 17480  17480    13  13  1
2024.01.11   03:43:00  17480 17480 17480  17480    2  2  1
2024.01.11   03:44:00  17480 17480 17478  17479    8  8  1
2024.01.11   03:45:00  17479 17482 17479  17482    15  15  1
2024.01.11   03:46:00  17482 17484 17482  17484    22  22  1
2024.01.11   03:47:00  17483 17483 17482  17482    17  17  1
2024.01.11   03:48:00  17483 17483 17483  17483    1  1  1
2024.01.11   03:49:00  17483 17484 17479  17479    107  107  1
2024.01.11   03:50:00  17479 17479 17477  17477    25  25  1
2024.01.11   03:51:00  17478 17481 17477  17479    7  7  1
2024.01.11   03:52:00  17480 17483 17479  17483    11  11  1
2024.01.11   03:53:00  17483 17486 17483  17485    26  26  1
2024.01.11   03:54:00  17484 17484 17482  17482    14  14  1
2024.01.11   03:55:00  17482 17482 17480  17480    12  12  1
2024.01.11   03:56:00  17482 17483 17482  17483    15  15  1
2024.01.11   03:57:00  17484 17486 17484  17484    13  13  1
2024.01.11   03:58:00  17483 17483 17482  17482    3  3  1
2024.01.11   03:59:00  17485 17485 17483  17484    5  5  1
2024.01.11   04:00:00  17485 17485 17484  17485    20  20  1
2024.01.11   04:01:00  17486 17488 17484  17484    67  67  1
2024.01.11   04:02:00  17484 17484 17481  17481    10  10  1
2024.01.11   04:03:00  17481 17483 17481  17483    15  15  1
2024.01.11   04:04:00  17484 17487 17484  17487    5  5  1
2024.01.11   04:05:00  17487 17487 17486  17486    6  6  1
2024.01.11   04:06:00  17487 17489 17485  17485    23  23  1
2024.01.11   04:07:00  17485 17487 17485  17487    3  3  1
2024.01.11   04:08:00  17486 17488 17486  17487    11  11  1
2024.01.11   04:09:00  17488 17492 17488  17491    43  43  1
2024.01.11   04:10:00  17490 17490 17486  17486    53  53  1
2024.01.11   04:11:00  17487 17487 17484  17485    15  15  1
2024.01.11   04:12:00  17484 17485 17483  17483    12  12  1
2024.01.11   04:13:00  17483 17484 17481  17482    21  21  1
2024.01.11   04:14:00  17482 17483 17482  17483    10  10  1
2024.01.11   04:15:00  17484 17484 17468  17470    124  124  1
2024.01.11   04:16:00  17472 17474 17460  17474    232  232  1
2024.01.11   04:17:00  17474 17479 17474  17478    16  16  1
2024.01.11   04:18:00  17479 17484 17475  17475    103  103  1
2024.01.11   04:19:00  17475 17478 17474  17475    18  18  1
2024.01.11   04:20:00  17474 17474 17471  17471    14  14  1
2024.01.11   04:21:00  17473 17474 17470  17470    20  20  1
2024.01.11   04:22:00  17470 17471 17458  17462    97  97  1
2024.01.11   04:23:00  17465 17467 17464  17465    19  19  1
2024.01.11   04:24:00  17466 17467 17460  17460    41  41  1
2024.01.11   04:25:00  17459 17461 17455  17457    155  155  1
2024.01.11   04:26:00  17457 17461 17456  17461    61  61  1
2024.01.11   04:27:00  17460 17465 17460  17464    17  17  1
2024.01.11   04:28:00  17463 17463 17457  17458    53  53  1
2024.01.11   04:29:00  17460 17460 17456  17457    52  52  1
2024.01.11   04:30:00  17459 17461 17459  17460    26  26  1
2024.01.11   04:31:00  17459 17461 17456  17461    89  89  1
2024.01.11   04:32:00  17464 17465 17463  17464    25  25  1
2024.01.11   04:33:00  17463 17463 17461  17461    44  44  1
2024.01.11   04:34:00  17461 17465 17461  17465    42  42  1
2024.01.11   04:35:00  17465 17465 17463  17463    8  8  1
2024.01.11   04:36:00  17463 17463 17462  17462    14  14  1
2024.01.11   04:37:00  17461 17461 17458  17458    52  52  1
2024.01.11   04:38:00  17461 17465 17461  17464    4  4  1
2024.01.11   04:39:00  17465 17466 17465  17466    8  8  1
2024.01.11   04:40:00  17465 17466 17463  17465    16  16  1
2024.01.11   04:41:00  17465 17465 17459  17459    76  76  1
2024.01.11   04:42:00  17460 17460 17456  17457    23  23  1
2024.01.11   04:43:00  17457 17460 17456  17459    16  16  1
2024.01.11   04:44:00  17459 17460 17456  17458    21  21  1
2024.01.11   04:45:00  17459 17460 17457  17457    31  31  1
2024.01.11   04:46:00  17457 17458 17456  17458    41  41  1
2024.01.11   04:47:00  17459 17460 17457  17458    31  31  1
2024.01.11   04:48:00  17459 17460 17458  17458    14  14  1
2024.01.11   04:49:00  17456 17459 17454  17458    44  44  1
2024.01.11   04:50:00  17456 17456 17454  17456    29  29  1
2024.01.11   04:51:00  17454 17455 17449  17451    237  237  1
2024.01.11   04:52:00  17452 17456 17448  17456    65  65  1
2024.01.11   04:53:00  17456 17457 17455  17456    20  20  1
2024.01.11   04:54:00  17455 17458 17454  17457    29  29  1
2024.01.11   04:55:00  17457 17463 17457  17462    62  62  1
2024.01.11   04:56:00  17462 17464 17459  17460    37  37  1
2024.01.11   04:57:00  17459 17460 17459  17460    16  16  1
2024.01.11   04:58:00  17461 17462 17459  17462    28  28  1
2024.01.11   04:59:00  17462 17464 17459  17464    58  58  1
2024.01.11   05:00:00  17462 17469 17460  17468    127  127  1
2024.01.11   05:01:00  17469 17469 17469  17469    4  4  1
2024.01.11   08:46:00  17490 17543 17489  17535    2462  2462  1
2024.01.11   08:47:00  17535 17541 17521  17523    843  843  1
2024.01.11   08:48:00  17523 17526 17502  17507    852  852  1
2024.01.11   08:49:00  17509 17514 17504  17509    447  447  1
2024.01.11   08:50:00  17508 17513 17506  17510    252  252  1
2024.01.11   08:51:00  17512 17514 17491  17501    876  876  1
2024.01.11   08:52:00  17500 17503 17495  17497    287  287  1
2024.01.11   08:53:00  17499 17502 17493  17495    175  175  1
2024.01.11   08:54:00  17495 17496 17486  17493    447  447  1
2024.01.11   08:55:00  17491 17496 17489  17491    248  248  1
2024.01.11   08:56:00  17490 17491 17487  17488    309  309  1
2024.01.11   08:57:00  17488 17504 17487  17504    347  347  1
2024.01.11   08:58:00  17504 17505 17490  17490    351  351  1
2024.01.11   08:59:00  17490 17498 17490  17496    136  136  1
2024.01.11   09:00:00  17497 17505 17496  17501    301  301  1
2024.01.11   09:01:00  17501 17505 17492  17497    656  656  1
2024.01.11   09:02:00  17495 17511 17495  17511    882  882  1
2024.01.11   09:03:00  17511 17525 17506  17520    958  958  1
2024.01.11   09:04:00  17519 17519 17504  17504    498  498  1
2024.01.11   09:05:00  17506 17509 17501  17505    356  356  1
2024.01.11   09:06:00  17504 17506 17492  17494    623  623  1
2024.01.11   09:07:00  17495 17503 17492  17500    250  250  1
2024.01.11   09:08:00  17499 17510 17498  17509    338  338  1
2024.01.11   09:09:00  17509 17519 17507  17512    588  588  1
2024.01.11   09:10:00  17513 17521 17509  17515    656  656  1
2024.01.11   09:11:00  17515 17518 17505  17508    414  414  1
2024.01.11   09:12:00  17508 17508 17500  17506    342  342  1
2024.01.11   09:13:00  17507 17515 17506  17511    256  256  1
2024.01.11   09:14:00  17512 17518 17511  17516    231  231  1
2024.01.11   09:15:00  17516 17525 17516  17521    761  761  1
2024.01.11   09:16:00  17522 17525 17516  17521    482  482  1
2024.01.11   09:17:00  17521 17527 17519  17526    448  448  1
2024.01.11   09:18:00  17525 17525 17516  17524    334  334  1
2024.01.11   09:19:00  17523 17531 17522  17526    634  634  1
2024.01.11   09:20:00  17526 17528 17518  17525    291  291  1
2024.01.11   09:21:00  17525 17535 17525  17533    745  745  1
2024.01.11   09:22:00  17533 17534 17516  17517    475  475  1
2024.01.11   09:23:00  17517 17520 17494  17496    1340  1340  1
2024.01.11   09:24:00  17497 17498 17482  17483    1265  1265  1
2024.01.11   09:25:00  17483 17492 17481  17488    631  631  1
2024.01.11   09:26:00  17490 17490 17484  17490    365  365  1
2024.01.11   09:27:00  17490 17497 17486  17489    352  352  1
2024.01.11   09:28:00  17489 17499 17488  17495    239  239  1
2024.01.11   09:29:00  17495 17499 17491  17495    232  232  1
2024.01.11   09:30:00  17495 17505 17494  17505    477  477  1
2024.01.11   09:31:00  17504 17505 17492  17496    389  389  1
2024.01.11   09:32:00  17496 17499 17493  17495    115  115  1
2024.01.11   09:33:00  17496 17496 17488  17492    270  270  1
2024.01.11   09:34:00  17492 17499 17491  17497    154  154  1
2024.01.11   09:35:00  17497 17497 17492  17495    127  127  1
2024.01.11   09:36:00  17496 17517 17496  17516    868  868  1
2024.01.11   09:37:00  17515 17516 17506  17506    263  263  1
2024.01.11   09:38:00  17508 17515 17508  17512    332  332  1
2024.01.11   09:39:00  17513 17516 17506  17507    304  304  1
2024.01.11   09:40:00  17507 17510 17501  17509    256  256  1
2024.01.11   09:41:00  17509 17515 17507  17514    170  170  1
2024.01.11   09:42:00  17515 17517 17511  17512    284  284  1
2024.01.11   09:43:00  17513 17518 17511  17518    157  157  1
2024.01.11   09:44:00  17517 17521 17515  17516    313  313  1
2024.01.11   09:45:00  17516 17516 17509  17514    194  194  1
2024.01.11   09:46:00  17515 17528 17514  17522    740  740  1
2024.01.11   09:47:00  17520 17526 17517  17525    213  213  1
2024.01.11   09:48:00  17524 17527 17515  17515    290  290  1
2024.01.11   09:49:00  17516 17519 17515  17516    124  124  1
2024.01.11   09:50:00  17517 17520 17509  17513    304  304  1
2024.01.11   09:51:00  17512 17512 17506  17506    325  325  1
2024.01.11   09:52:00  17507 17509 17501  17503    299  299  1
2024.01.11   09:53:00  17503 17508 17498  17508    313  313  1
2024.01.11   09:54:00  17508 17511 17504  17509    118  118  1
2024.01.11   09:55:00  17509 17511 17506  17508    119  119  1
2024.01.11   09:56:00  17509 17510 17501  17503    123  123  1
2024.01.11   09:57:00  17502 17504 17498  17499    198  198  1
2024.01.11   09:58:00  17499 17500 17496  17499    156  156  1
2024.01.11   09:59:00  17498 17505 17497  17503    117  117  1
2024.01.11   10:00:00  17502 17509 17502  17502    111  111  1
2024.01.11   10:01:00  17505 17506 17498  17501    162  162  1
2024.01.11   10:02:00  17500 17503 17496  17497    162  162  1
2024.01.11   10:03:00  17497 17503 17497  17501    52  52  1
2024.01.11   10:04:00  17502 17510 17502  17508    219  219  1
2024.01.11   10:05:00  17509 17513 17509  17509    218  218  1
2024.01.11   10:06:00  17509 17515 17505  17506    181  181  1
2024.01.11   10:07:00  17506 17516 17506  17515    243  243  1
2024.01.11   10:08:00  17515 17517 17511  17517    169  169  1
2024.01.11   10:09:00  17517 17520 17515  17520    191  191  1
2024.01.11   10:10:00  17520 17521 17512  17514    222  222  1
2024.01.11   10:11:00  17514 17516 17509  17513    169  169  1
2024.01.11   10:12:00  17513 17519 17511  17519    134  134  1
2024.01.11   10:13:00  17518 17520 17515  17518    119  119  1
2024.01.11   10:14:00  17518 17523 17517  17523    247  247  1
2024.01.11   10:15:00  17523 17526 17521  17525    716  716  1
2024.01.11   10:16:00  17526 17530 17524  17529    432  432  1
2024.01.11   10:17:00  17530 17553 17530  17552    2761  2761  1
2024.01.11   10:18:00  17551 17565 17551  17563    1538  1538  1
2024.01.11   10:19:00  17563 17568 17556  17563    978  978  1
2024.01.11   10:20:00  17563 17567 17559  17565    385  385  1
2024.01.11   10:21:00  17565 17568 17557  17566    718  718  1
2024.01.11   10:22:00  17565 17567 17562  17566    284  284  1
2024.01.11   10:23:00  17566 17568 17564  17566    290  290  1
2024.01.11   10:24:00  17567 17570 17562  17564    425  425  1
2024.01.11   10:25:00  17566 17567 17558  17564    348  348  1
2024.01.11   10:26:00  17564 17567 17561  17561    284  284  1
2024.01.11   10:27:00  17561 17564 17552  17552    405  405  1
2024.01.11   10:28:00  17552 17554 17551  17553    287  287  1
2024.01.11   10:29:00  17553 17557 17553  17555    196  196  1
2024.01.11   10:30:00  17555 17558 17551  17554    247  247  1
2024.01.11   10:31:00  17555 17556 17551  17552    238  238  1
2024.01.11   10:32:00  17552 17561 17552  17556    354  354  1
2024.01.11   10:33:00  17556 17560 17556  17557    211  211  1
2024.01.11   10:34:00  17556 17557 17545  17546    484  484  1
2024.01.11   10:35:00  17546 17548 17536  17540    614  614  1
2024.01.11   10:36:00  17540 17543 17536  17540    317  317  1
2024.01.11   10:37:00  17539 17545 17538  17545    225  225  1
2024.01.11   10:38:00  17545 17546 17532  17533    377  377  1
2024.01.11   10:39:00  17534 17537 17533  17534    245  245  1
2024.01.11   10:40:00  17533 17536 17532  17534    171  171  1
2024.01.11   10:41:00  17533 17533 17528  17528    292  292  1
2024.01.11   10:42:00  17528 17531 17526  17529    271  271  1
2024.01.11   10:43:00  17529 17529 17510  17515    1142  1142  1
2024.01.11   10:44:00  17515 17523 17513  17519    453  453  1
2024.01.11   10:45:00  17518 17523 17517  17520    206  206  1
2024.01.11   10:46:00  17519 17525 17516  17517    406  406  1
2024.01.11   10:47:00  17517 17522 17514  17519    362  362  1
2024.01.11   10:48:00  17520 17520 17514  17515    135  135  1
2024.01.11   10:49:00  17516 17523 17516  17521    212  212  1
2024.01.11   10:50:00  17521 17528 17520  17526    233  233  1
2024.01.11   10:51:00  17525 17529 17525  17528    156  156  1
2024.01.11   10:52:00  17528 17528 17521  17524    148  148  1
2024.01.11   10:53:00  17524 17525 17519  17519    106  106  1
2024.01.11   10:54:00  17519 17523 17517  17519    223  223  1
2024.01.11   10:55:00  17519 17524 17518  17521    107  107  1
2024.01.11   10:56:00  17521 17522 17518  17519    117  117  1
2024.01.11   10:57:00  17520 17524 17520  17523    70  70  1
2024.01.11   10:58:00  17522 17522 17518  17522    167  167  1
2024.01.11   10:59:00  17521 17522 17517  17522    85  85  1
2024.01.11   11:00:00  17522 17527 17522  17524    144  144  1
2024.01.11   11:01:00  17523 17533 17523  17531    236  236  1
2024.01.11   11:02:00  17530 17533 17525  17525    96  96  1
2024.01.11   11:03:00  17525 17528 17523  17525    141  141  1
2024.01.11   11:04:00  17524 17526 17523  17526    124  124  1
2024.01.11   11:05:00  17526 17532 17526  17528    104  104  1
2024.01.11   11:06:00  17529 17530 17527  17527    49  49  1
2024.01.11   11:07:00  17528 17528 17525  17526    71  71  1
2024.01.11   11:08:00  17526 17527 17523  17524    50  50  1
2024.01.11   11:09:00  17524 17526 17523  17525    48  48  1
2024.01.11   11:10:00  17525 17532 17525  17527    117  117  1
2024.01.11   11:11:00  17526 17531 17526  17531    51  51  1
2024.01.11   11:12:00  17530 17531 17526  17529    102  102  1
2024.01.11   11:13:00  17530 17533 17528  17532    135  135  1
2024.01.11   11:14:00  17532 17533 17529  17532    68  68  1
2024.01.11   11:15:00  17532 17533 17530  17531    75  75  1
2024.01.11   11:16:00  17532 17536 17529  17529    179  179  1
2024.01.11   11:17:00  17529 17530 17526  17528    122  122  1
2024.01.11   11:18:00  17527 17529 17527  17527    40  40  1
2024.01.11   11:19:00  17528 17533 17527  17533    83  83  1
2024.01.11   11:20:00  17533 17536 17533  17535    86  86  1
2024.01.11   11:21:00  17535 17542 17535  17539    351  351  1
2024.01.11   11:22:00  17539 17541 17535  17536    96  96  1
2024.01.11   11:23:00  17535 17539 17535  17537    50  50  1
2024.01.11   11:24:00  17537 17538 17536  17537    63  63  1
2024.01.11   11:25:00  17538 17538 17535  17535    77  77  1
2024.01.11   11:26:00  17535 17539 17535  17539    83  83  1
2024.01.11   11:27:00  17539 17542 17537  17541    108  108  1
2024.01.11   11:28:00  17542 17544 17538  17540    214  214  1
2024.01.11   11:29:00  17542 17544 17540  17544    75  75  1
2024.01.11   11:30:00  17544 17545 17543  17544    135  135  1
2024.01.11   11:31:00  17544 17551 17544  17550    333  333  1
2024.01.11   11:32:00  17550 17553 17547  17548    372  372  1
2024.01.11   11:33:00  17550 17550 17548  17549    81  81  1
2024.01.11   11:34:00  17549 17552 17548  17551    103  103  1
2024.01.11   11:35:00  17551 17554 17550  17552    216  216  1
2024.01.11   11:36:00  17552 17556 17552  17554    246  246  1
2024.01.11   11:37:00  17556 17558 17553  17555    179  179  1
2024.01.11   11:38:00  17555 17556 17552  17554    85  85  1
2024.01.11   11:39:00  17554 17558 17553  17558    119  119  1
2024.01.11   11:40:00  17559 17564 17559  17559    384  384  1
2024.01.11   11:41:00  17560 17566 17559  17563    310  310  1
2024.01.11   11:42:00  17562 17565 17560  17560    195  195  1
2024.01.11   11:43:00  17560 17565 17560  17564    169  169  1
2024.01.11   11:44:00  17564 17565 17561  17563    146  146  1
2024.01.11   11:45:00  17563 17565 17562  17563    122  122  1
2024.01.11   11:46:00  17563 17577 17562  17576    1368  1368  1
2024.01.11   11:47:00  17575 17577 17573  17576    660  660  1
2024.01.11   11:48:00  17576 17586 17576  17576    1060  1060  1
2024.01.11   11:49:00  17576 17578 17575  17576    192  192  1
2024.01.11   11:50:00  17576 17577 17567  17569    434  434  1
2024.01.11   11:51:00  17569 17578 17569  17577    234  234  1
2024.01.11   11:52:00  17578 17582 17577  17580    302  302  1
2024.01.11   11:53:00  17580 17583 17580  17582    189  189  1
2024.01.11   11:54:00  17583 17588 17582  17586    590  590  1
2024.01.11   11:55:00  17586 17592 17582  17592    724  724  1
2024.01.11   11:56:00  17592 17598 17590  17591    882  882  1
2024.01.11   11:57:00  17590 17597 17590  17594    263  263  1
2024.01.11   11:58:00  17595 17597 17594  17595    176  176  1
2024.01.11   11:59:00  17595 17600 17595  17597    405  405  1
2024.01.11   12:00:00  17597 17606 17594  17596    829  829  1
2024.01.11   12:01:00  17596 17598 17591  17592    340  340  1
2024.01.11   12:02:00  17592 17595 17590  17591    255  255  1
2024.01.11   12:03:00  17590 17590 17583  17587    526  526  1
2024.01.11   12:04:00  17588 17589 17585  17586    130  130  1
2024.01.11   12:05:00  17586 17588 17583  17583    106  106  1
2024.01.11   12:06:00  17583 17588 17582  17587    228  228  1
2024.01.11   12:07:00  17588 17589 17586  17587    80  80  1
2024.01.11   12:08:00  17588 17590 17586  17588    59  59  1
2024.01.11   12:09:00  17589 17594 17587  17594    168  168  1
2024.01.11   12:10:00  17593 17595 17591  17593    124  124  1
2024.01.11   12:11:00  17593 17595 17591  17594    159  159  1
2024.01.11   12:12:00  17593 17595 17592  17594    70  70  1
2024.01.11   12:13:00  17594 17597 17594  17595    163  163  1
2024.01.11   12:14:00  17594 17596 17593  17596    105  105  1
2024.01.11   12:15:00  17595 17597 17594  17597    111  111  1
2024.01.11   12:16:00  17597 17598 17592  17593    190  190  1
2024.01.11   12:17:00  17593 17594 17586  17587    227  227  1
2024.01.11   12:18:00  17587 17590 17586  17588    108  108  1
2024.01.11   12:19:00  17589 17592 17588  17588    116  116  1
2024.01.11   12:20:00  17588 17594 17588  17594    87  87  1
2024.01.11   12:21:00  17594 17596 17593  17595    120  120  1
2024.01.11   12:22:00  17594 17595 17592  17595    94  94  1
2024.01.11   12:23:00  17595 17597 17591  17591    101  101  1
2024.01.11   12:24:00  17591 17594 17588  17590    100  100  1
2024.01.11   12:25:00  17590 17593 17589  17593    85  85  1
2024.01.11   12:26:00  17592 17595 17591  17593    74  74  1
2024.01.11   12:27:00  17591 17596 17591  17596    70  70  1
2024.01.11   12:28:00  17596 17597 17590  17590    125  125  1
2024.01.11   12:29:00  17590 17594 17588  17593    98  98  1
2024.01.11   12:30:00  17594 17594 17590  17591    78  78  1
2024.01.11   12:31:00  17592 17594 17590  17592    56  56  1
2024.01.11   12:32:00  17592 17595 17592  17593    67  67  1
2024.01.11   12:33:00  17594 17596 17590  17591    144  144  1
2024.01.11   12:34:00  17591 17594 17591  17594    75  75  1
2024.01.11   12:35:00  17594 17594 17592  17593    58  58  1
